Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,r0-qIgn,r1-qIgn,p0-rho,p1-rho,
168,44659.6120,4.21e+12,2.55e+13,1.0,0.0,1212.0753473510358,1090.4525766000984,0.07938445112947455,0.0698812671053517,1.75e+05,2.06e+05,173550.5274224265,429614.2169984317,27985.226311027152,100000000.0,7.254031731466527e-07,0.5825396783316852,0.5617318601674454,0.9997461423003682,0.94,0.34339477862948353,0.1793093392643737,8.474496663545504e-05,0.00014227486139491163,1.2560020805937206,3.1050479362460948,0.0,0.0,21.331717094240965,21.86142257223677,1683.0,1235.0,
169,44940.1910,4.22e+12,2.60e+13,1.0,0.0,1210.9261861332593,1096.1951866383495,0.0785202305066948,0.0692107132567884,1.75e+05,2.06e+05,173302.3749739617,432445.02702625224,28149.29887541884,100000000.0,7.235225699084531e-07,0.5825595589486698,0.5584577362848444,0.9997768768543922,0.94,0.343008124173647,0.1808025213494194,8.460506210536246e-05,0.0001402932338175679,1.2526132085567592,3.10118743991638,0.0,0.0,21.321965787686267,21.875122956893655,1683.0,1235.0,
170,45223.4730,4.23e+12,2.63e+13,1.0,0.0,1210.1813739974482,1104.3950701875121,0.07816319325265718,0.06985220422485572,1.75e+05,2.06e+05,173176.570485743,432955.3534492699,28107.03845524191,100000000.0,7.21569297174625e-07,0.5825677630522731,0.5576643570880664,0.9997793763855098,0.94,0.3427919450465846,0.18089619542565777,8.449863337836263e-05,0.00014101898549362743,1.2493602245092312,3.1105752517705576,0.0,0.0,21.31659246787085,21.864730144549984,1683.0,1235.0,
171,45502.9020,4.25e+12,2.66e+13,1.0,0.0,1209.321440463585,1099.32101681199,0.07799599142777164,0.06876535395152095,1.75e+05,2.06e+05,172991.73301376315,435021.05820858537,28316.524607927684,100000000.0,7.194016659311483e-07,0.5825880873487885,0.5542886985619064,0.9997882795948768,0.94,0.342491465890095,0.18271419955447896,8.457549217405516e-05,0.00013760439248100125,1.2502553621823407,3.1167502224946793,0.0,0.0,21.299252129939067,21.900169123299392,1683.0,1235.0,
172,45776.5980,4.26e+12,2.71e+13,1.0,0.0,1208.5696680521569,1099.4047760786561,0.07772475575930657,0.06784735262103307,1.75e+05,2.06e+05,172769.97338999022,438206.3021601989,28485.084141494066,100000000.0,7.18254609520482e-07,0.5826091520364656,0.5510568357569201,0.999805139864467,0.94,0.34225427738091607,0.1842157033711251,8.451249815981852e-05,0.00013494726855183117,1.2495169280260812,3.1175916274412954,0.0,0.0,21.28153548913565,21.929882131998312,1683.0,1235.0,
173,46034.8390,4.30e+12,2.76e+13,1.0,0.0,1206.787708217727,1090.0765573996448,0.07805395509442764,0.06533505768647122,1.75e+05,2.06e+05,172368.14576353627,440524.6488762935,28712.010315741558,100000000.0,7.164750489472638e-07,0.5826415047260869,0.5465340923969577,0.999820532871053,0.94,0.3417643355933637,0.1865855392565261,8.44341690747333e-05,0.0001297753207964357,1.2511331653387288,3.1281255620971473,0.0,0.0,21.255938467210534,21.997539773872212,1683.0,1235.0,
174,46290.9910,4.30e+12,2.78e+13,1.0,0.0,1207.0597219194794,1088.4580081455065,0.07814027167890382,0.06654082116775555,1.75e+05,2.06e+05,172462.70237472316,440139.5979781724,28671.275633204907,100000000.0,7.155479684887292e-07,0.5826454932881739,0.5459397493946696,0.9998013286581127,0.94,0.3418232080430079,0.1866626886822857,8.455230335493568e-05,0.00013003083164637633,1.2524477772771374,3.1362271185785495,0.0,0.0,21.25928687415882,21.994664506008352,1683.0,1235.0,
175,46544.1520,4.31e+12,2.81e+13,1.0,0.0,1206.490127887709,1087.5315391425256,0.07829659803047277,0.0659017908607141,1.75e+05,2.06e+05,172344.8190586248,440194.80993549514,28708.817237799012,100000000.0,7.147110701186144e-07,0.5826531676156659,0.5448730740506307,0.9997964105785339,0.94,0.34166600634209887,0.18726475041415208,8.453124578513126e-05,0.00012875425098330306,1.2522419544875734,3.132692224792568,0.0,0.0,21.2525702929759,22.01250123413795,1683.0,1235.0,
176,46786.6880,4.32e+12,2.84e+13,1.0,0.0,1206.0765130687732,1091.470687876829,0.07770483451968341,0.06521536676790254,1.75e+05,2.06e+05,172219.91665253672,442981.9338610744,28779.777668979023,100000000.0,7.139534622439417e-07,0.5826704317652956,0.5427583084123017,0.9998059804529675,0.94,0.3415260502839669,0.18811439313219944,8.439470225692959e-05,0.00012777150999368313,1.2508467486650083,3.131588830823647,0.0,0.0,21.243011294815737,22.023910441767637,1683.0,1235.0,
177,47018.4020,4.33e+12,2.88e+13,1.0,0.0,1206.2318253941885,1092.8451258060159,0.07758500154793226,0.06535300474149161,1.75e+05,2.06e+05,172251.48110201512,444144.6347299365,28831.83515067339,100000000.0,7.125180929964544e-07,0.5826805703849758,0.5413628723283603,0.999787178959207,0.94,0.3415123770356705,0.18881215175092336,8.453560200962714e-05,0.00012708706306101367,1.251083997491842,3.1294886039066627,0.0,0.0,21.22969561072991,22.035221478396963,1683.0,1235.0,
178,47259.0950,4.34e+12,2.89e+13,1.0,0.0,1206.5032105297546,1098.7862519438522,0.07700100641888591,0.0651389445673747,1.75e+05,2.06e+05,172227.41065440347,446453.1315536685,28883.88797286897,100000000.0,7.113755937247985e-07,0.5826869219855623,0.540433065788047,0.9998071878213637,0.94,0.3415742878884962,0.18907521144551778,8.439954329496888e-05,0.00012715030065174618,1.2495240692945062,3.1233491153971125,0.0,0.0,21.223114009963798,22.033999806643287,1683.0,1235.0,
179,47555.6180,4.35e+12,2.91e+13,1.0,0.0,1206.6944967088607,1090.9699312632256,0.07710600273745727,0.06513108059450405,1.75e+05,2.06e+05,172229.93349325896,446941.9174315959,28983.401291128852,100000000.0,7.108297881408956e-07,0.5826979487061525,0.5386222376002447,0.9997929167739448,0.94,0.3416073945490216,0.19001380860741998,8.450121095792239e-05,0.00012495023688701936,1.2519570480109643,3.132340120787696,0.0,0.0,21.21672181610564,22.055325310067328,1683.0,1235.0,
180,47860.5690,4.36e+12,2.94e+13,1.0,0.0,1206.4356914542964,1096.402685750785,0.07695048453871431,0.06534659764245555,1.75e+05,2.06e+05,172176.5443046223,448619.85224911524,28993.053746926824,100000000.0,7.102265111100294e-07,0.5827066561800924,0.5378308497387525,0.9997854374736356,0.94,0.34151356784753206,0.19029092266150333,8.450832151930925e-05,0.00012506621472244323,1.2501505691744854,3.1280515265218183,0.0,0.0,21.20541463782658,22.0578792329685,1683.0,1235.0,
181,48152.3550,4.36e+12,2.95e+13,1.0,0.0,1206.3462635676995,1098.0461762018003,0.07668943110717809,0.06527119535237663,1.75e+05,2.06e+05,172123.76665906986,449880.975191684,29071.658194275977,100000000.0,7.094624564298029e-07,0.5827163011369595,0.5367085922853019,0.9997964007125979,0.94,0.34146174368828985,0.19082550940471432,8.450984075257386e-05,0.0001243834804469435,1.2497700908665643,3.1291370672996313,0.0,0.0,21.19948338667785,22.06276309644295,1683.0,1235.0,
182,48408.7540,4.37e+12,2.98e+13,1.0,0.0,1206.3676292875525,1095.0469022137954,0.07716131567916229,0.0656993140936829,1.75e+05,2.06e+05,172073.2533939578,449308.1804610832,29030.20846559295,100000000.0,7.082037543733684e-07,0.5827254106259021,0.5356232626382427,0.9997615392309288,0.94,0.34151322335188605,0.190987664261298,8.450009190209277e-05,0.00012349803678217842,1.2503803295703606,3.1337633070731212,0.0,0.0,21.19867805248593,22.07050618510242,1683.0,1235.0,
183,48649.9970,4.40e+12,3.05e+13,1.0,0.0,1206.5059776326025,1104.6925404325398,0.07637098765258359,0.06610068561740914,1.75e+05,2.06e+05,171938.1755684496,453455.36948811926,29081.336151643245,100000000.0,7.068279599241683e-07,0.582757871204223,0.5317730589422982,0.9997445826977619,0.94,0.3415494154136623,0.19199967027988,8.426867444325125e-05,0.0001225356027210385,1.247298416609159,3.1329669670424143,0.0,0.0,21.18403486325957,22.07395986075513,1683.0,1235.0,
184,48892.1760,4.40e+12,3.06e+13,1.0,0.0,1206.740767712326,1100.4996645485276,0.07687490357335044,0.06636398434937174,1.75e+05,2.06e+05,171879.43515839515,451349.3855296801,28976.567051700586,100000000.0,7.050277832390121e-07,0.5827621513919774,0.5317146219884439,0.9997189213396429,0.94,0.3416954805582382,0.19162850489428768,8.415987961193882e-05,0.00012212543856222186,1.2482573195615188,3.146138376864435,0.0,0.0,21.19359532935441,22.068665945616104,1683.0,1235.0,
185,49124.8360,4.43e+12,3.15e+13,1.0,0.0,1206.3799844421908,1098.4066481728028,0.0771272142671045,0.06741177241275148,1.75e+05,2.06e+05,171726.90116017422,453098.1307488313,29020.04255536582,100000000.0,7.0279646477696e-07,0.5827989391426781,0.5277115839522266,0.9996785443503262,0.94,0.3416000494237367,0.19303424193281976,8.41898406314047e-05,0.00011962268188016282,1.2487834524618262,3.1586716944363813,0.0,0.0,21.17535963852922,22.09723484208046,1683.0,1235.0,
186,49382.5170,4.47e+12,3.31e+13,1.0,0.0,1206.2778162938384,1096.4003333970827,0.07754912878240608,0.06827547884689236,1.75e+05,2.06e+05,171421.52796885715,455020.16186625726,28846.215133873935,100000000.0,6.987995158365892e-07,0.5828595366983051,0.5214664626600076,0.9995720830063248,0.94,0.3417446778762466,0.19422351715361125,8.373140121081421e-05,0.00011648918002115193,1.248689572884385,3.1689393024821344,0.0,0.0,21.185743842497025,22.119700086928802,1683.0,1235.0,
187,49654.8320,4.49e+12,3.35e+13,1.0,0.0,1206.1752245307507,1089.119031745564,0.07812260331864816,0.06863947199275647,1.75e+05,2.05e+05,171185.87748025422,455751.0290500254,28808.720079775634,100000000.0,6.962108965182341e-07,0.5828878748746777,0.5191725399690469,0.9995390375654429,0.94,0.3418177599183583,0.1946719691998182,8.35533020915014e-05,0.00011402425109966469,1.2497199200402367,3.19032136478304,0.0,0.0,21.177211185295718,22.14026973272889,1683.0,1235.0,
188,49805.7420,4.51e+12,3.42e+13,1.0,0.0,1206.2917320846,1089.0450681872771,0.07843826599163521,0.06977871576147254,1.75e+05,2.05e+05,171094.89211338275,457323.76296121255,28736.606899023944,100000000.0,6.948719916087104e-07,0.5829202338616213,0.5162262967179378,0.9995040024181842,0.94,0.34194954296139335,0.19508985388367034,8.333577964278284e-05,0.0001131888447222287,1.249944328708067,3.2050465805534394,0.0,0.0,21.181947898845532,22.143667542315352,1683.0,1235.0,
189,49933.4020,4.53e+12,3.48e+13,1.0,0.0,1207.0018681899023,1083.3958637950116,0.07777305392671152,0.0701249196010657,1.75e+05,2.05e+05,171044.34043003916,462829.0559434956,28926.064780593726,100000000.0,6.91069107032415e-07,0.5829578970516784,0.5120872393544043,0.9994940448295577,0.94,0.34211349294673266,0.1968372293206031,8.329458746307255e-05,0.00010978162550136773,1.2516927020865536,3.212689177717359,0.0,0.0,21.17037873087954,22.176122093290587,1683.0,1235.0,
190,50051.5980,4.54e+12,3.53e+13,1.0,0.0,1208.2879643920048,1081.1573379520062,0.07781941377562236,0.07198201871919675,1.75e+05,2.05e+05,171148.63007883762,466049.6222502494,28918.934717446286,100000000.0,6.8897268561809e-07,0.5829800407637092,0.5098616773702582,0.999461626504243,0.94,0.34251026109890215,0.19704778835781792,8.328441941538857e-05,0.0001092771681826888,1.2533657532835307,3.221455067658421,0.0,0.0,21.165757198650724,22.176153595095982,1683.0,1235.0,
191,50182.0880,4.57e+12,3.65e+13,1.0,0.0,1209.275850363878,1077.375232990565,0.077813112137493,0.07267001337307644,1.75e+05,2.05e+05,171077.58823788865,471491.2324817764,28820.53149488631,100000000.0,6.871949713226573e-07,0.5830293984589066,0.5053366324247315,0.9993918222587828,0.94,0.3428519685327984,0.1979782061424094,8.311196044852632e-05,0.000107052732824406,1.2552769148685656,3.2260430209550295,0.0,0.0,21.158972981300614,22.206289201192504,1683.0,1235.0,
192,50318.0640,4.57e+12,3.70e+13,1.0,0.0,1209.5301819953634,1082.7344094986179,0.0777522113522841,0.07431222369899762,1.75e+05,2.05e+05,171033.64183263597,471022.2734905421,28641.817202562717,100000000.0,6.868753512284326e-07,0.5830413900552773,0.5050071446642699,0.9993469611979864,0.94,0.34299484107715394,0.19739690709556212,8.288699302510604e-05,0.0001081541662027905,1.2532162030031133,3.2365004939466644,0.0,0.0,21.16633924558942,22.18056277143596,1683.0,1235.0,
193,50448.8520,4.57e+12,3.72e+13,1.0,0.0,1209.6584994594787,1088.2059273923364,0.07638647625220311,0.07273730079084119,1.75e+05,2.05e+05,171016.99689444213,477265.64520212484,28867.477579439135,100000000.0,6.850871945215103e-07,0.5830521210972062,0.5027505843764628,0.9993893313874783,0.94,0.3429269612222852,0.19867505007669242,8.282563068105918e-05,0.00010690544495969857,1.2518043842077546,3.216069315297484,0.0,0.0,21.15190987745588,22.20179530607553,1683.0,1235.0,
194,50568.4650,4.60e+12,3.84e+13,1.0,0.0,1211.0008142479614,1082.037063703253,0.07724296518003229,0.07566701094443515,1.75e+05,2.05e+05,171013.0316077067,478064.7444473031,28636.533661391863,100000000.0,6.832206289171477e-07,0.5830985942760492,0.4991907037755925,0.9992699455645684,0.94,0.343458193999993,0.19882047413293197,8.266412767028985e-05,0.0001055398928338805,1.254606353601658,3.2347567539753195,0.0,0.0,21.159527130075375,22.208109321424583,1683.0,1235.0,
195,50687.7410,4.62e+12,3.95e+13,1.0,0.0,1212.547779332906,1081.236711695577,0.07642172577464669,0.07686666265471112,1.75e+05,2.05e+05,170915.34234554903,486364.92881851154,28713.985133528935,100000000.0,6.814665538076512e-07,0.5831581265509147,0.49311069132304697,0.9992419943047657,0.94,0.34399871034158314,0.20016448884324053,8.216492411980312e-05,0.00010265787601158055,1.2551696714036014,3.243575516750889,0.0,0.0,21.16244536934943,22.226358911143844,1683.0,1235.0,
196,50810.1190,4.64e+12,4.04e+13,1.0,0.0,1212.5709488813004,1076.5499871866914,0.07620492899793832,0.07739101512398727,1.75e+05,2.05e+05,170678.4712550523,490203.57040055457,28734.111183039524,100000000.0,6.794761684870956e-07,0.5832024531539248,0.4888066632143313,0.9992178442344379,0.94,0.34409586403724096,0.2014022640311312,8.182071961270046e-05,9.955862226297973e-05,1.2559417862167295,3.2588061781469557,0.0,0.0,21.161635807824197,22.248683820238263,1683.0,1235.0,
197,50930.4950,4.65e+12,4.11e+13,1.0,0.0,1211.6100274603698,1075.6422490136515,0.07608903897280267,0.07602200130687801,1.75e+05,2.05e+05,170416.86933062458,492415.07165143476,28704.400137293596,100000000.0,6.772406016841155e-07,0.5832295149228244,0.48646470002202924,0.9991920598641162,0.94,0.3438707024073789,0.20225775089691342,8.156644936440038e-05,9.759366621757096e-05,1.255153950211365,3.2509269396006784,0.0,0.0,21.16153633936051,22.276038987691845,1683.0,1235.0,
198,51052.0370,4.71e+12,4.46e+13,1.0,0.0,1213.1027331278624,1076.430590696673,0.07363691460748203,0.07763954411896629,1.75e+05,2.06e+05,169805.01905977103,515776.0567987241,28835.95531153592,100000000.0,6.725780389459485e-07,0.5833973107676915,0.47043866947758445,0.9991197834841128,0.94,0.34452480611035885,0.20650153918438735,8.021233895171936e-05,8.938855866954341e-05,1.2547477747363884,3.2685385259313646,0.0,0.0,21.156637727796948,22.344391355652576,1683.0,1235.0,
199,51170.9240,4.71e+12,4.58e+13,1.0,0.0,1209.5632731025744,1088.4656434686467,0.07046636552206019,0.0734344312820931,1.76e+05,2.06e+05,169073.51132048445,532915.7915587295,29509.822723785408,100000000.0,6.64797382927625e-07,0.5834673986435914,0.4627258823251137,0.9992670296175534,0.94,0.34327551949623136,0.21117526288512678,7.993607779992586e-05,8.319672305008853e-05,1.2474747731138707,3.2412919120663632,0.0,0.0,21.10336561403913,22.41241255889915,1683.0,1235.0,
