Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,p0-rho,p1-rho,
13,5802.2370,3.48e+12,8.68e+13,1.0,0.0,1358.822429956849,1427.3449405969582,0.07369112243320772,0.546718754125864,2.43e+05,1.57e+05,239797.9328677063,292342.5144378898,22285.861064869234,100000000.0,0.00018412050267847536,0.6433548822821173,0.5805963974908339,0.6243988846171595,0.94,0.4152874709004096,0.17272897973316131,5.1897098706977164e-05,0.0005128872388523832,1.8538087084710893,2.671525773102392,0.0,0.0,1683.0,1235.0,
14,6172.0370,3.67e+12,8.79e+13,1.0,0.0,1393.4360280680871,1533.9820823077207,0.07444760771361872,0.5227953503895968,2.39e+05,1.62e+05,235617.31503702234,252620.32809378678,21354.33526613056,100000000.0,0.0001518682713230018,0.633316064035705,0.5792120609207835,0.685770861468169,0.94,0.3491548420535373,0.18117738115448773,4.8592121606108374e-05,0.0005359705313659462,1.6329014236436539,2.644536851972167,0.0,0.0,1683.0,1235.0,
15,6596.5930,3.40e+12,8.01e+13,1.0,0.0,1420.9756268216813,1422.9489242682355,0.07931182241136839,0.579642733729191,2.51e+05,1.58e+05,228117.1770917958,287726.96259775816,21691.583589758848,100000000.0,0.00014997339421287753,0.6540855072058354,0.5811989787114805,0.6566513936549234,0.94,0.36481021812174674,0.1807751183747735,4.8128563128183994e-05,0.0005189959102572142,1.8865982261506904,2.5757554394506945,0.0,0.0,1683.0,1235.0,
16,7028.3220,3.35e+12,8.68e+13,1.0,0.0,1334.7320728780146,1577.50580300801,0.08427777645431009,0.5271990052701259,2.49e+05,1.63e+05,228602.84917681504,263241.6688646492,21438.856830847588,100000000.0,0.00013773922655840504,0.6733551059795162,0.5785428667865474,0.6672993575376939,0.94,0.32990801726155194,0.16488643400501607,4.914657125444237e-05,0.0005202492072201462,1.7193189166158922,2.500725920527163,0.0,0.0,1683.0,1235.0,
17,7461.4680,3.40e+12,8.98e+13,1.0,0.0,1323.2745867955139,1566.2362288581319,0.09002605712318917,0.5501305252671413,2.53e+05,1.64e+05,229247.88704487562,260604.66491076956,22017.024536198158,100000000.0,0.0001315275675241792,0.6944431339108509,0.5796761990487507,0.6861312452775332,0.94,0.34630237239782313,0.1734180955286861,4.923166677336381e-05,0.0005516679214218458,1.7945048158572163,2.523076428241346,0.0,0.0,1683.0,1235.0,
18,7891.5310,3.66e+12,8.02e+13,1.0,0.0,1376.0044939946679,1405.5832553110774,0.07833963419798629,0.5619984389918622,2.46e+05,1.64e+05,213559.8094106802,259874.44464803272,21817.801715207905,100000000.0,0.00011959819142207527,0.622805425893791,0.578689337534979,0.7105721559995188,0.94,0.3425072311782696,0.16966477969206967,5.2415549220441396e-05,0.000552684849516784,1.794232519985202,2.5826714969462436,0.0,0.0,1683.0,1235.0,
19,8290.4890,3.49e+12,8.45e+13,1.0,0.0,1367.235169358999,1403.5928492292362,0.0821695894687011,0.5617825029166257,2.53e+05,1.64e+05,220017.30702742352,264957.50681253837,21975.192737421065,100000000.0,0.00011715157357179704,0.6383479587896288,0.5797753026027472,0.7024646833940977,0.94,0.34679378919944104,0.17145451411827833,4.9878255138003395e-05,0.0005436236666538389,1.8391897691076189,2.5427428669726204,0.0,0.0,1683.0,1235.0,
20,8629.9230,3.67e+12,8.22e+13,1.0,0.0,1339.2504677339602,1314.764272161235,0.08441203730052782,0.5261199511810032,2.78e+05,1.68e+05,212215.95087192467,253991.1774144069,22788.831968540922,100000000.0,0.00010412884994908409,0.6194792567309177,0.5792444176625255,0.7566504169612085,0.94,0.34494632789118046,0.1699895529079578,5.2484115333500326e-05,0.0005354448001252906,1.810459494233577,2.512751402552587,0.0,0.0,1683.0,1235.0,
21,8976.4660,3.75e+12,7.66e+13,1.0,0.0,1313.841280883915,1173.9290865363646,0.08451578994366395,0.5740816581314021,2.57e+05,1.72e+05,206429.8277212832,255242.38780595828,21636.213615349636,100000000.0,9.705861302935644e-05,0.5862902146925211,0.5790554304782353,0.8133018404768921,0.94,0.35239052945886923,0.17809804890492972,5.3276689319209924e-05,0.000543878500780328,1.6837689891449168,2.2860733945758565,0.0,0.0,1683.0,1235.0,
22,9377.0250,3.78e+12,7.71e+13,1.0,0.0,1315.8619409842818,1177.1290361418842,0.08618956229181715,0.5441465157391743,2.66e+05,1.73e+05,210612.4649571731,245431.43877726322,22960.594022751844,100000000.0,9.222706363748036e-05,0.5963646867658425,0.5788151307068026,0.8196856960110221,0.94,0.33576870405605386,0.1694968126642968,5.357978590779577e-05,0.0005427224011047814,1.7216202557163078,2.2951740836604673,0.0,0.0,1683.0,1235.0,
23,9768.1930,3.95e+12,7.85e+13,1.0,0.0,1251.672449251731,1322.2484064482933,0.08677779519084874,0.5643951165217558,2.27e+05,1.78e+05,197743.40514520946,230074.43035475758,23484.965526452426,100000000.0,8.775240241957573e-05,0.5840720770153838,0.5789655540080108,0.8663605396000317,0.94,0.33951585585343375,0.17436673088375043,5.648912796816127e-05,0.0005161949541808669,1.539312131806801,2.0692242325918304,0.0,0.0,1683.0,1235.0,
24,10143.8260,3.87e+12,8.41e+13,1.0,0.0,1221.028038522425,1396.5301363057329,0.09234843663037386,0.5633059847169279,2.62e+05,1.82e+05,215138.88239199182,215592.40567813738,22284.42234299382,100000000.0,7.576454297536264e-05,0.5889793998814052,0.5792058677602576,0.8976270687783052,0.94,0.3271322021071127,0.16574342098808684,5.4930351872944604e-05,0.0004912839099221964,1.587787698818566,1.9262677514030404,0.0,0.0,1683.0,1235.0,
