Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,r0-n,r0-nO2,p0-rho,p1-rho,
16,980.0065,3.03e+15,1.0,0.0,1091.1109061731665,2275.0880660234384,1.84e+05,651089.7804876863,23281.086230262015,0.0,6.231614117920614e-06,0.7338086749851456,0.6135738315356885,0.7507741914218876,0.31472599021392267,0.27568318404675385,1.5138358738734987,0.0,1683.0,1235.0,
17,1043.8076,3.11e+15,1.0,0.0,1102.51857007819,2218.613186734915,1.85e+05,659067.2891132336,22428.750061092323,0.0,5.382471930263e-06,0.7338086749851456,0.630648910073184,0.7601237461511853,0.30824515159186827,0.27848388451028994,1.5016311059114,0.0,1683.0,1235.0,
18,1102.4890,3.11e+15,1.0,0.0,1102.51857007819,2218.613186734915,1.85e+05,659067.2891132336,22428.750061092323,0.0,5.382471930263e-06,0.7338086749851456,0.630648910073184,0.7601237461511853,0.30824515159186827,0.27848388451028994,1.5016311059114,0.0,1683.0,1235.0,
19,1160.3968,3.11e+15,1.0,0.0,1082.9735019378404,2428.0217897892885,1.86e+05,665968.0526030344,22217.395168409093,0.0,5.203536053404602e-06,0.7338086749851456,0.6301433137845178,0.771368533208763,0.335754783181196,0.26352043114676715,1.481793794681244,0.0,1683.0,1235.0,
20,1218.9951,3.00e+15,1.0,0.0,1076.2643460603495,2361.0770355100494,1.85e+05,644596.9825134722,23111.894259262812,0.0,4.55618820596923e-06,0.7338086749851456,0.6202826940394424,0.7541222252160882,0.294907144112079,0.2750482186980339,1.502631092484695,0.0,1683.0,1235.0,
21,1281.0807,2.97e+15,1.0,0.0,1062.9164424210476,2521.7951707745096,1.84e+05,649234.9299804482,23554.467235818374,0.0,3.7848441328368704e-06,0.7338086749851456,0.6079479934017413,0.7582777087824679,0.3068842861479334,0.2746984924087794,1.5105178904326488,0.0,1683.0,1235.0,
22,1342.0862,2.97e+15,1.0,0.0,1062.9164424210476,2521.7951707745096,1.84e+05,649234.9299804482,23554.467235818374,0.0,3.7848441328368704e-06,0.7338086749851456,0.6079479934017413,0.7582777087824679,0.3068842861479334,0.2746984924087794,1.5105178904326488,0.0,1683.0,1235.0,
23,1405.7422,3.00e+15,1.0,0.0,1073.3148851102978,2490.405376659971,1.84e+05,649514.8089770512,23484.68230967682,0.0,3.496509631535137e-06,0.7338086749851456,0.6082995299151126,0.7554789547821354,0.30110132351121244,0.28076435446056636,1.51824486103422,0.0,1683.0,1235.0,
24,1474.3687,3.00e+15,1.0,0.0,1073.3148851102978,2490.405376659971,1.84e+05,649514.8089770512,23484.68230967682,0.0,3.496509631535137e-06,0.7338086749851456,0.6082995299151126,0.7554789547821354,0.30110132351121244,0.28076435446056636,1.51824486103422,0.0,1683.0,1235.0,
25,1534.7454,2.94e+15,1.0,0.0,1059.2454356205803,2545.6157762689804,1.84e+05,646116.9133264453,23525.054508057394,0.0,3.398502652076724e-06,0.7338086749851456,0.6067799349476029,0.756174202489049,0.29390402466802484,0.27656336273000776,1.5108957312698974,0.0,1683.0,1235.0,
26,1591.5061,2.93e+15,1.0,0.0,1056.4116749314371,2572.73895174425,1.85e+05,639862.6215176426,23715.809328858697,0.0,3.252869782241042e-06,0.7338086749851456,0.6074211677282978,0.7558246915774626,0.29595553790500406,0.2728545934518197,1.5133102477146183,0.0,1683.0,1235.0,
27,1656.8226,2.96e+15,1.0,0.0,1064.6969810459655,2536.165577763056,1.84e+05,645653.6221163749,23510.512803604535,0.0,3.2467871533048203e-06,0.7338086749851456,0.6071328329308903,0.7551105782124194,0.2973210043686375,0.27685695443950575,1.5152379081872165,0.0,1683.0,1235.0,
28,1719.0381,2.93e+15,1.0,0.0,1055.6416980341755,2603.2166318562936,1.84e+05,641011.0102461452,23675.66163254367,0.0,3.2134035985499426e-06,0.7338086749851456,0.6054644591973799,0.7555095186553845,0.2948220078461363,0.2753380770175637,1.5148545450820707,0.0,1683.0,1235.0,
29,1782.0555,2.95e+15,1.0,0.0,1060.5391143518277,2563.9469002271853,1.84e+05,644602.174231063,23556.604931018774,0.0,3.1616732104227687e-06,0.7338086749851456,0.6065449326285918,0.7557678496540026,0.2968631838041972,0.276213880649808,1.5140486951587977,0.0,1683.0,1235.0,
30,1845.5544,2.92e+15,1.0,0.0,1055.0075403203377,2573.361519997226,1.84e+05,639791.168060333,23698.115762439156,0.0,3.1584928860852722e-06,0.7338086749851456,0.6053005835442071,0.754027328464298,0.2932707692406613,0.27299967854691964,1.5151692138135089,0.0,1683.0,1235.0,
31,1909.6554,2.91e+15,1.0,0.0,1051.528041539088,2549.0500981168598,1.85e+05,634877.523421279,23842.228503311864,0.0,3.144723816515468e-06,0.7338086749851456,0.6072311594140725,0.7527821254988307,0.2914819879815693,0.27271047383151725,1.5139107882770149,0.0,1683.0,1235.0,
32,1969.9624,2.90e+15,1.0,0.0,1051.1993456050664,2503.5679967681126,1.85e+05,629852.3261805366,23796.4555476413,0.0,3.109565454063895e-06,0.7338086749851456,0.61210474036237,0.7516249123872942,0.29257093221858776,0.26934515331510367,1.509826810944994,0.0,1683.0,1235.0,
33,2037.4729,2.90e+15,1.0,0.0,1051.1993456050664,2503.5679967681126,1.85e+05,629852.3261805366,23796.4555476413,0.0,3.109565454063895e-06,0.7338086749851456,0.61210474036237,0.7516249123872942,0.29257093221858776,0.26934515331510367,1.509826810944994,0.0,1683.0,1235.0,
34,2102.3970,2.90e+15,1.0,0.0,1051.1993456050664,2503.5679967681126,1.85e+05,629852.3261805366,23796.4555476413,0.0,3.109565454063895e-06,0.7338086749851456,0.61210474036237,0.7516249123872942,0.29257093221858776,0.26934515331510367,1.509826810944994,0.0,1683.0,1235.0,
35,2170.2128,2.90e+15,1.0,0.0,1051.1993456050664,2503.5679967681126,1.85e+05,629852.3261805366,23796.4555476413,0.0,3.109565454063895e-06,0.7338086749851456,0.61210474036237,0.7516249123872942,0.29257093221858776,0.26934515331510367,1.509826810944994,0.0,1683.0,1235.0,
36,2233.3163,2.91e+15,1.0,0.0,1051.6837014769803,2487.0834349581755,1.85e+05,629410.9774118905,23779.52701094028,0.0,3.106738059325794e-06,0.7338086749851456,0.613407220708609,0.7515868822716243,0.29384175328722084,0.26861876208753876,1.509428204597246,0.0,1683.0,1235.0,
