Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,r0-n,r0-nO2,p0-rho,p1-rho,
861,32103.2815,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
862,32132.5221,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
863,32158.4457,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
864,32186.1960,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
865,32216.6377,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
866,32243.4912,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
867,32269.7200,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
868,32298.2570,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
869,32330.0009,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
870,32358.2336,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
871,32384.1553,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
872,32410.6794,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
873,32438.1094,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
874,32466.1339,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
875,32492.2737,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
876,32519.0911,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
877,32545.7174,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
878,32573.3345,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
879,32600.3491,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
