Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,p0-rho,p1-rho,
63,21907.7666,2.24e+12,6.99e+13,1.0,0.0,1046.5879086262116,793.6133024928749,0.16338566560496773,0.4789477611972318,1.79e+05,1.92e+05,253210.3255346957,143423.2943366951,24410.284586685655,100000000.0,5.3169813918823915e-06,0.7347260420866657,0.4997872469503787,0.9304291722437419,0.94,0.3096623748852007,0.11933739666991108,5.683012454479242e-05,0.00026159101953257704,0.93988716222324,1.4323792766220658,0.0,0.0,1683.0,1235.0,
64,22241.6162,2.24e+12,6.97e+13,1.0,0.0,1046.551776407767,819.3079934947948,0.16503020168673474,0.4641886733353796,1.79e+05,1.91e+05,251734.65988482244,145109.01035973063,24508.7206891129,100000000.0,5.087361294766939e-06,0.7366145782706889,0.4991846549469634,0.9306375067459014,0.94,0.30933930311934754,0.12657866326809894,5.765999688337244e-05,0.0002548026921229002,0.935313728155778,1.4323052708671846,0.0,0.0,1683.0,1235.0,
65,22579.3306,2.20e+12,6.88e+13,1.0,0.0,1041.5306307904953,827.4885003652794,0.17166790721673328,0.44192979825223533,1.79e+05,1.92e+05,249047.68633213843,145872.86813754082,25852.074305029546,100000000.0,4.929526227067338e-06,0.7362866883747348,0.49858255478758906,0.9328662416513736,0.94,0.3071657173587404,0.14247354509882906,6.164508100563583e-05,0.00023176507907713887,0.9261880281535891,1.4286513258679157,0.0,0.0,1683.0,1235.0,
66,22940.4369,2.17e+12,6.79e+13,1.0,0.0,1039.6981007021636,842.4351655814548,0.17662796047337198,0.4264871592169033,1.79e+05,1.92e+05,249003.90451181447,146135.83918625308,27124.55297984504,100000000.0,4.731096482872287e-06,0.7342947471587369,0.49778565575399203,0.9352132169138176,0.94,0.3050145097999989,0.16208371097050356,6.619289349237562e-05,0.00020734770784983612,0.9138633968216257,1.4282836104514431,0.0,0.0,1683.0,1235.0,
67,23277.1900,2.16e+12,6.76e+13,1.0,0.0,1037.110794286028,853.9451322237406,0.1793603119125243,0.42266874649815,1.79e+05,1.92e+05,248895.36938367935,145961.1567597751,27616.261456733027,100000000.0,4.548630275448446e-06,0.7344229832579514,0.49776550537813435,0.9355432051638,0.94,0.3048528264628859,0.16822545556154642,6.631878454721097e-05,0.00019904562657077168,0.9092640156687269,1.4258312046512567,0.0,0.0,1683.0,1235.0,
68,23626.6489,2.17e+12,6.77e+13,1.0,0.0,1037.3801085474033,873.6342336163548,0.17933020985782566,0.40881463989780376,1.79e+05,1.92e+05,246431.00964841768,146890.52901778172,27260.177672096255,100000000.0,4.33402103706582e-06,0.734740565332062,0.4980070642277896,0.9371477173537712,0.94,0.3041064762127069,0.16926573696346023,6.800666633214373e-05,0.00019897895792623285,0.9084511362295562,1.4248243080354777,0.0,0.0,1683.0,1235.0,
69,23975.2825,2.16e+12,6.76e+13,1.0,0.0,1036.4866753623703,879.5428053627932,0.18068061560889118,0.41260724226787737,1.79e+05,1.92e+05,245855.6859440413,147094.64985220588,27510.71630212339,100000000.0,4.138996336183425e-06,0.7341071694869165,0.4984259719061278,0.9385993405135606,0.94,0.30388772902103556,0.17416622890298364,6.879797733716514e-05,0.00019347764437807228,0.9034511039865258,1.4244004076305714,0.0,0.0,1683.0,1235.0,
70,24313.1266,2.16e+12,6.75e+13,1.0,0.0,1035.6213815028564,865.4236723906258,0.18078572802701143,0.4100591608331216,1.80e+05,1.92e+05,244873.48924176535,147422.9158000434,27646.908424639165,100000000.0,4.070012356921562e-06,0.7346353771285945,0.4983800775343584,0.9381087475431227,0.94,0.30353631126494984,0.17346631347483704,6.936569212673469e-05,0.00019166526207219816,0.9048650360199968,1.4240877104134646,0.0,0.0,1683.0,1235.0,
71,24644.3729,2.16e+12,6.76e+13,1.0,0.0,1036.056724033293,865.8027303974887,0.18025556671338488,0.4184525530669115,1.80e+05,1.92e+05,245114.43993261957,147444.0082270287,27673.305229017442,100000000.0,4.008239561449722e-06,0.7343699658205556,0.49877041292755797,0.9381354335876539,0.94,0.3037617961005896,0.17225911178931597,6.896683607193666e-05,0.00019437121520856629,0.9055979117016293,1.4248505365849606,0.0,0.0,1683.0,1235.0,
72,24985.9989,2.16e+12,6.76e+13,1.0,0.0,1036.494550957224,860.3855385626122,0.1795525017929456,0.41962137760195317,1.79e+05,1.92e+05,244696.0309141071,148068.98731431135,27649.929640920775,100000000.0,3.9428229698717345e-06,0.7353140205039601,0.4986773899383622,0.9373849794400158,0.94,0.303957554649276,0.1714516335102133,6.863663224784694e-05,0.00019501258470069113,0.9066412811408189,1.4259359284234887,0.0,0.0,1683.0,1235.0,
