Loop,Time,r0-A,r1-A,r2-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r2-E,r0-Hp,r1-Hp,r2-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,r2-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r2-n,r0-nO2,r1-nO2,r2-nO2,r0-qIgn,r1-qIgn,r2-qIgn,p0-rho,p1-rho,
184,45490.0230,3.68e+12,3.47e+13,2.00e+13,1.0,0.0,2399.7630651021273,3383.3904932900214,0.10313194479166006,0.4621148393852391,1.37e+05,1.38e+05,1.41e+05,185452.86670200565,436272.26938304387,803401.6353427625,19004.958449430836,100000000.0,3.5836885686127836e-06,0.4554127668679512,0.4354196255881051,0.4153847941063488,0.7777809559920263,0.94,0.5992736746501175,0.10971454138943446,5.145517856097691e-05,0.00024238897533736752,2.32655847112739,1.5415061510043477,6.182244484905235,0.0,0.0,0.0,21.036841174215358,18.776793629784287,19.71445173257117,1683.0,1235.0,
185,45733.0080,3.65e+12,3.50e+13,2.01e+13,1.0,0.0,2394.68231731953,3368.7886730761875,0.10342030903453542,0.46401306817578525,1.37e+05,1.38e+05,1.41e+05,184791.73486483144,435470.78291352384,802015.0304242161,19001.32781887897,100000000.0,3.567698372239149e-06,0.4569897700653859,0.43540790998801593,0.41291195751824394,0.778118274340857,0.94,0.5979608087994999,0.10891142292177103,5.156175928497279e-05,0.00024193237834975104,2.3131144402014154,1.5447555143567162,6.170221942589741,0.0,0.0,0.0,21.02324756651338,18.78662687286768,19.745906134039,1683.0,1235.0,
186,45991.1770,3.64e+12,3.52e+13,2.01e+13,1.0,0.0,2391.633942731547,3364.74864147283,0.10345100608473512,0.46453981856796733,1.37e+05,1.38e+05,1.41e+05,184641.5230496203,435139.7179628152,801164.1419596123,19019.24690556072,100000000.0,3.5635015451410245e-06,0.45725619911788107,0.43538552814836656,0.41280229440669336,0.7778070928654428,0.94,0.5971765682140793,0.10864468570582447,5.164236017715883e-05,0.0002417241867663953,2.3070226258382798,1.5468783358477638,6.173290297146239,0.0,0.0,0.0,21.019616520278795,18.785688769445642,19.752067750753646,1683.0,1235.0,
187,46269.1180,3.63e+12,3.54e+13,2.02e+13,1.0,0.0,2389.889931401486,3356.610319794544,0.10354538337541035,0.4654922575677988,1.37e+05,1.38e+05,1.41e+05,184284.93384786142,434812.00023533567,800553.2437044967,19019.477960669436,100000000.0,3.5591421159498517e-06,0.4582050909172749,0.43537562694399945,0.411320330743318,0.7782722751047264,0.94,0.5967495616708174,0.10835832707977835,5.158974268420153e-05,0.00024152541606007802,2.3009619898411984,1.5477125600851251,6.168616582348942,0.0,0.0,0.0,21.013530146713258,18.793277509755498,19.775945264462898,1683.0,1235.0,
188,46543.0010,3.62e+12,3.55e+13,2.03e+13,1.0,0.0,2389.5284991195886,3345.9748531792957,0.10380206253944953,0.4667225994348706,1.37e+05,1.39e+05,1.41e+05,183962.01794766195,434578.7162243221,800665.7237880166,18956.966610215008,100000000.0,3.5553705820678114e-06,0.45919966898045944,0.4353869190004598,0.4094639229278866,0.7794592009735329,0.94,0.5966572679835493,0.10786064369496948,5.163016502734889e-05,0.00024157245913925712,2.2971135585839058,1.5470219000868854,6.142167532486566,0.0,0.0,0.0,21.00188893279595,18.799527891687298,19.794239047739516,1683.0,1235.0,
189,46817.0920,3.61e+12,3.57e+13,2.03e+13,1.0,0.0,2388.3023546774193,3336.5409075305984,0.10391539516331663,0.4677140754402457,1.37e+05,1.39e+05,1.41e+05,183570.40890746895,434187.37689228903,799891.1549312093,18958.23310525302,100000000.0,3.5519101628462694e-06,0.46018663403333915,0.4353779568907695,0.4079504109709659,0.7802880469964529,0.94,0.5963533614094959,0.10758884231598494,5.15997414271423e-05,0.00024109333533647132,2.2903545461534485,1.5475904876529056,6.13405153233508,0.0,0.0,0.0,20.994576165073713,18.807009685092822,19.81657336665816,1683.0,1235.0,
190,47082.2130,3.59e+12,3.59e+13,2.04e+13,1.0,0.0,2385.734871555932,3325.8062646936023,0.10411919034614586,0.46915120475847505,1.37e+05,1.39e+05,1.41e+05,183205.092384042,433777.49165881873,799274.3295138348,18929.043670299186,100000000.0,3.54735061427897e-06,0.4612079623698977,0.4353772047740181,0.40626263032656706,0.7809518473330087,0.94,0.5957064914019168,0.10710074155616825,5.1625634291124765e-05,0.00024094915486855495,2.282190956900865,1.5481389461310626,6.1194830740372055,0.0,0.0,0.0,20.983767175365443,18.815334159641306,19.84120704969328,1683.0,1235.0,
191,47344.5180,3.57e+12,3.63e+13,2.05e+13,1.0,0.0,2382.8351571901867,3306.5793050651637,0.10441655812814689,0.47144074599985764,1.37e+05,1.39e+05,1.41e+05,182448.52790873806,433043.45908713335,798340.4005992447,18895.799923341387,100000000.0,3.5425672852153526e-06,0.4632519876248068,0.4353781158216874,0.4028755263547501,0.7826721415030844,0.94,0.594999096878653,0.1063860524877217,5.154818174433264e-05,0.00024044943794941962,2.268429968273029,1.5484688182085575,6.097098311955302,0.0,0.0,0.0,20.96603728355001,18.832324537715067,19.891772454187862,1683.0,1235.0,
192,47593.0030,3.57e+12,3.62e+13,2.05e+13,1.0,0.0,2383.704147390487,3308.9890411248975,0.10435558606158804,0.47121029963857863,1.37e+05,1.39e+05,1.41e+05,182473.8031202236,433039.63134682225,798542.0200520924,18897.612606798866,100000000.0,3.5404330771755053e-06,0.46312070662806776,0.435379186042507,0.4030728431817432,0.7828892233876636,0.94,0.5952327378228002,0.10646277072740526,5.1489968854599414e-05,0.0002403650651206704,2.2682542270097565,1.5468930559078693,6.102304942412879,0.0,0.0,0.0,20.967326670587113,18.830370457520296,19.893316491829555,1683.0,1235.0,
193,47846.6580,3.55e+12,3.65e+13,2.06e+13,1.0,0.0,2381.734661519983,3296.0475476209813,0.10457411152134555,0.4726455171686734,1.37e+05,1.39e+05,1.42e+05,181950.79582718882,432517.74812375475,797861.7476802825,18880.658976832387,100000000.0,3.5373950862141875e-06,0.46446934329194633,0.43537650687054763,0.40090316169989926,0.7840483799312263,0.94,0.5947483937183682,0.10600362359359194,5.1446468478926884e-05,0.0002399636534865465,2.2594760996652306,1.5475315475270452,6.085169202617919,0.0,0.0,0.0,20.955893681994336,18.83993227465163,19.923016730664294,1683.0,1235.0,
194,48093.2350,3.54e+12,3.66e+13,2.07e+13,1.0,0.0,2381.0970206916577,3288.1431366465204,0.10468710193116001,0.4735621973369867,1.37e+05,1.39e+05,1.42e+05,181629.843103568,432252.42786677356,797505.6787174405,18861.150088951046,100000000.0,3.53540371901971e-06,0.4653172012501785,0.4353790338817955,0.3995147676642855,0.7848781782223172,0.94,0.5945962224161772,0.10571700600250648,5.140891223949357e-05,0.0002397791893260012,2.254414114854133,1.5468777498887858,6.07636886862333,0.0,0.0,0.0,20.94883551033567,18.845339901964905,19.944462320852256,1683.0,1235.0,
195,48364.5230,3.54e+12,3.67e+13,2.07e+13,1.0,0.0,2380.052858074884,3285.8236859899207,0.10470935511670684,0.47386153983530854,1.37e+05,1.39e+05,1.42e+05,181546.25425224588,432096.4537973278,797310.6428518004,18865.022014673348,100000000.0,3.534693170127302e-06,0.4655288945512682,0.43537476937053393,0.39923305256451447,0.7850118649829849,0.94,0.5943370785392053,0.10561687045555335,5.14006468658474e-05,0.00023966018267022806,2.251220097147863,1.5472609877564611,6.076427037021433,0.0,0.0,0.0,20.946221679947968,18.847708741582963,19.951057615357698,1683.0,1235.0,
196,48648.8550,3.54e+12,3.67e+13,2.07e+13,1.0,0.0,2380.366420964493,3287.232796244968,0.10468102773472929,0.47366028482118816,1.37e+05,1.39e+05,1.42e+05,181592.94263511547,432152.87240670447,797352.2817144941,18868.915269573743,100000000.0,3.534156391205681e-06,0.4653984218958057,0.43537140116751605,0.3995252273835843,0.7848837073181489,0.94,0.5944107474061012,0.10567181506708184,5.1408309537333556e-05,0.0002396936298986,2.2525788514331313,1.5472239632733855,6.078505822004643,0.0,0.0,0.0,20.948051540554438,18.84551706898707,19.946320535808358,1683.0,1235.0,
197,48937.7420,3.54e+12,3.67e+13,2.07e+13,1.0,0.0,2380.0418180505258,3288.6263425919856,0.10463925033949611,0.4735222782434516,1.37e+05,1.39e+05,1.42e+05,181653.3901263952,432150.89507744054,797234.7728356859,18883.38459977708,100000000.0,3.5332312507953694e-06,0.4652124037815849,0.4353662702765609,0.39989624711084626,0.7846588005826567,0.94,0.5943245622985565,0.10575324701797928,5.141509063032834e-05,0.00023962895157233498,2.252548743390646,1.547683982759596,6.083983636428606,0.0,0.0,0.0,20.94972970059797,18.843722771879552,19.94272079731119,1683.0,1235.0,
198,49232.1820,3.54e+12,3.67e+13,2.07e+13,1.0,0.0,2380.0418180505258,3288.6263425919856,0.10463925033949611,0.4735222782434516,1.37e+05,1.39e+05,1.42e+05,181653.3901263952,432150.89507744054,797234.7728356859,18883.38459977708,100000000.0,3.5332312507953694e-06,0.4652124037815849,0.4353662702765609,0.39989624711084626,0.7846588005826567,0.94,0.5943245622985565,0.10575324701797928,5.141509063032834e-05,0.00023962895157233498,2.252548743390646,1.547683982759596,6.083983636428606,0.0,0.0,0.0,20.94972970059797,18.843722771879552,19.94272079731119,1683.0,1235.0,
199,49527.9820,3.54e+12,3.67e+13,2.07e+13,1.0,0.0,2380.0418180505258,3288.6263425919856,0.10463925033949611,0.4735222782434516,1.37e+05,1.39e+05,1.42e+05,181653.3901263952,432150.89507744054,797234.7728356859,18883.38459977708,100000000.0,3.5332312507953694e-06,0.4652124037815849,0.4353662702765609,0.39989624711084626,0.7846588005826567,0.94,0.5943245622985565,0.10575324701797928,5.141509063032834e-05,0.00023962895157233498,2.252548743390646,1.547683982759596,6.083983636428606,0.0,0.0,0.0,20.94972970059797,18.843722771879552,19.94272079731119,1683.0,1235.0,
