s,m,,1/s,W/m2/K,C,C
Time,"Wall thickness","mpua","mlrpua","Front HTC","Front T","Back T"
 1.9500000E+002, 7.9922471E-003, 9.9817449E-001, 7.2687551E-005, 1.5000000E+001, 3.2810123E+002, 1.8728014E+002
 1.9600000E+002, 7.9919258E-003, 9.9809933E-001, 7.5166776E-005, 1.5000000E+001, 3.2860016E+002, 1.8824832E+002
 1.9700000E+002, 7.9915933E-003, 9.9802160E-001, 7.7707526E-005, 1.5000000E+001, 3.2909552E+002, 1.8921391E+002
 1.9800000E+002, 7.9912506E-003, 9.9794132E-001, 8.0309263E-005, 1.5000000E+001, 3.2958755E+002, 1.9017683E+002
 1.9900000E+002, 7.9908948E-003, 9.9785835E-001, 8.2972176E-005, 1.5000000E+001, 3.3007593E+002, 1.9113712E+002
 2.0000000E+002, 7.9905279E-003, 9.9777263E-001, 8.5695749E-005, 1.5000000E+001, 3.3056116E+002, 1.9209473E+002
 2.0100000E+002, 7.9901498E-003, 9.9768418E-001, 8.8482193E-005, 1.5000000E+001, 3.3104285E+002, 1.9304965E+002
 2.0200000E+002, 7.9897586E-003, 9.9759281E-001, 9.1330839E-005, 1.5000000E+001, 3.3152118E+002, 1.9400192E+002
 2.0300000E+002, 7.9893554E-003, 9.9749857E-001, 9.4241877E-005, 1.5000000E+001, 3.3199579E+002, 1.9495148E+002
 2.0400000E+002, 7.9889391E-003, 9.9740136E-001, 9.7214273E-005, 1.5000000E+001, 3.3246725E+002, 1.9589832E+002
 2.0500000E+002, 7.9885088E-003, 9.9730110E-001, 1.0025051E-004, 1.5000000E+001, 3.3293512E+002, 1.9684247E+002
 2.0600000E+002, 7.9880664E-003, 9.9719775E-001, 1.0334875E-004, 1.5000000E+001, 3.3339981E+002, 1.9778387E+002
 2.0700000E+002, 7.9876101E-003, 9.9709123E-001, 1.0651065E-004, 1.5000000E+001, 3.3386063E+002, 1.9872255E+002
 2.0800000E+002, 7.9871397E-003, 9.9698150E-001, 1.0973393E-004, 1.5000000E+001, 3.3431808E+002, 1.9965851E+002
 2.0900000E+002, 7.9866555E-003, 9.9686849E-001, 1.1301926E-004, 1.5000000E+001, 3.3477213E+002, 2.0059167E+002
 2.1000000E+002, 7.9861563E-003, 9.9675214E-001, 1.1636696E-004, 1.5000000E+001, 3.3506439E+002, 2.0157086E+002
 2.1100000E+002, 7.9856366E-003, 9.9663085E-001, 1.2126863E-004, 1.5000000E+001, 3.3514282E+002, 2.0251613E+002
 2.1200000E+002, 7.9851057E-003, 9.9650717E-001, 1.2371151E-004, 1.5000000E+001, 3.3555923E+002, 2.0345084E+002
 2.1300000E+002, 7.9845609E-003, 9.9638009E-001, 1.2703992E-004, 1.5000000E+001, 3.3596359E+002, 2.0438023E+002
 2.1400000E+002, 7.9840012E-003, 9.9624962E-001, 1.3049995E-004, 1.5000000E+001, 3.3639023E+002, 2.0530513E+002
 2.1500000E+002, 7.9834256E-003, 9.9611551E-001, 1.3409984E-004, 1.5000000E+001, 3.3681653E+002, 2.0622612E+002
 2.1600000E+002, 7.9828352E-003, 9.9597776E-001, 1.3778792E-004, 1.5000000E+001, 3.3724432E+002, 2.0714346E+002
 2.1700000E+002, 7.9822280E-003, 9.9583620E-001, 1.4155751E-004, 1.5000000E+001, 3.3767047E+002, 2.0805733E+002
 2.1800000E+002, 7.9816040E-003, 9.9569076E-001, 1.4539796E-004, 1.5000000E+001, 3.3809470E+002, 2.0896785E+002
 2.1900000E+002, 7.9809632E-003, 9.9554145E-001, 1.4930469E-004, 1.5000000E+001, 3.3851639E+002, 2.0987514E+002
 2.2000000E+002, 7.9803048E-003, 9.9538821E-001, 1.5327595E-004, 1.5000000E+001, 3.3893484E+002, 2.1077924E+002
 2.2100000E+002, 7.9796296E-003, 9.9523091E-001, 1.5730693E-004, 1.5000000E+001, 3.3935074E+002, 2.1168021E+002
 2.2200000E+002, 7.9789376E-003, 9.9506950E-001, 1.6139876E-004, 1.5000000E+001, 3.3976324E+002, 2.1257809E+002
 2.2300000E+002, 7.9782270E-003, 9.9490392E-001, 1.6554690E-004, 1.5000000E+001, 3.4017249E+002, 2.1347295E+002
 2.2400000E+002, 7.9774978E-003, 9.9473417E-001, 1.6975089E-004, 1.5000000E+001, 3.4057874E+002, 2.1436478E+002
 2.2500000E+002, 7.9767508E-003, 9.9456018E-001, 1.7401086E-004, 1.5000000E+001, 3.4098151E+002, 2.1525357E+002
 2.2600000E+002, 7.9759853E-003, 9.9438184E-001, 1.7832337E-004, 1.5000000E+001, 3.4138089E+002, 2.1613939E+002
 2.2700000E+002, 7.9752011E-003, 9.9419916E-001, 1.8268701E-004, 1.5000000E+001, 3.4177682E+002, 2.1702222E+002
 2.2800000E+002, 7.9743974E-003, 9.9401206E-001, 1.8710105E-004, 1.5000000E+001, 3.4216959E+002, 2.1790210E+002
 2.2900000E+002, 7.9735750E-003, 9.9382049E-001, 1.9156505E-004, 1.5000000E+001, 3.4255908E+002, 2.1877896E+002
 2.3000000E+002, 7.9727331E-003, 9.9362445E-001, 1.9607741E-004, 1.5000000E+001, 3.4294553E+002, 2.1965283E+002
 2.3100000E+002, 7.9718716E-003, 9.9342376E-001, 2.0063750E-004, 1.5000000E+001, 3.4332852E+002, 2.2052371E+002
 2.3200000E+002, 7.9709906E-003, 9.9321854E-001, 2.0524308E-004, 1.5000000E+001, 3.4370834E+002, 2.2139160E+002
 2.3300000E+002, 7.9700891E-003, 9.9300867E-001, 2.0989307E-004, 1.5000000E+001, 3.4408524E+002, 2.2225652E+002
 2.3400000E+002, 7.9691680E-003, 9.9279404E-001, 2.1458784E-004, 1.5000000E+001, 3.4445880E+002, 2.2311841E+002
 2.3500000E+002, 7.9682264E-003, 9.9257475E-001, 2.1932363E-004, 1.5000000E+001, 3.4482919E+002, 2.2397725E+002
 2.3600000E+002, 7.9672635E-003, 9.9235064E-001, 2.2409990E-004, 1.5000000E+001, 3.4519666E+002, 2.2483305E+002
 2.3700000E+002, 7.9662809E-003, 9.9212170E-001, 2.2891638E-004, 1.5000000E+001, 3.4556113E+002, 2.2568579E+002
 2.3800000E+002, 7.9652769E-003, 9.9188793E-001, 2.3377252E-004, 1.5000000E+001, 3.4592218E+002, 2.2653549E+002
 2.3900000E+002, 7.9642525E-003, 9.9164927E-001, 2.3866193E-004, 1.5000000E+001, 3.4628064E+002, 2.2738210E+002
 2.4000000E+002, 7.9632066E-003, 9.9140573E-001, 2.4358898E-004, 1.5000000E+001, 3.4663596E+002, 2.2822563E+002
 2.4100000E+002, 7.9621393E-003, 9.9115717E-001, 2.4854913E-004, 1.5000000E+001, 3.4698834E+002, 2.2906609E+002
 2.4200000E+002, 7.9610515E-003, 9.9090362E-001, 2.5354154E-004, 1.5000000E+001, 3.4733801E+002, 2.2990343E+002
 2.4300000E+002, 7.9599414E-003, 9.9064505E-001, 2.5856617E-004, 1.5000000E+001, 3.4768466E+002, 2.3073764E+002
 2.4400000E+002, 7.9588098E-003, 9.9038142E-001, 2.6361956E-004, 1.5000000E+001, 3.4802850E+002, 2.3156873E+002
 2.4500000E+002, 7.9576559E-003, 9.9011272E-001, 2.6870129E-004, 1.5000000E+001, 3.4836981E+002, 2.3239668E+002
 2.4600000E+002, 7.9564806E-003, 9.8983890E-001, 2.7381242E-004, 1.5000000E+001, 3.4870853E+002, 2.3322148E+002
 2.4700000E+002, 7.9552839E-003, 9.8955995E-001, 2.7895198E-004, 1.5000000E+001, 3.4904401E+002, 2.3404311E+002
 2.4800000E+002, 7.9540648E-003, 9.8927587E-001, 2.8411014E-004, 1.5000000E+001, 3.4937720E+002, 2.3486156E+002
 2.4900000E+002, 7.9528233E-003, 9.8898655E-001, 2.8929356E-004, 1.5000000E+001, 3.4970758E+002, 2.3567682E+002
 2.5000000E+002, 7.9515595E-003, 9.8869205E-001, 2.9449805E-004, 1.5000000E+001, 3.5003540E+002, 2.3648888E+002
 2.5100000E+002, 7.9502733E-003, 9.8839235E-001, 2.9972309E-004, 1.5000000E+001, 3.5036093E+002, 2.3729773E+002
 2.5200000E+002, 7.9489658E-003, 9.8808736E-001, 3.0496906E-004, 1.5000000E+001, 3.5068411E+002, 2.3810336E+002
 2.5300000E+002, 7.9476349E-003, 9.8777711E-001, 3.1023618E-004, 1.5000000E+001, 3.5100436E+002, 2.3890578E+002
 2.5400000E+002, 7.9462817E-003, 9.8746163E-001, 3.1551521E-004, 1.5000000E+001, 3.5132294E+002, 2.3970493E+002
 2.5500000E+002, 7.9449052E-003, 9.8714077E-001, 3.2081423E-004, 1.5000000E+001, 3.5163867E+002, 2.4050082E+002
 2.5600000E+002, 7.9435073E-003, 9.8681468E-001, 3.2612536E-004, 1.5000000E+001, 3.5195206E+002, 2.4129347E+002
 2.5700000E+002, 7.9420861E-003, 9.8648322E-001, 3.3144857E-004, 1.5000000E+001, 3.5226361E+002, 2.4208284E+002
 2.5800000E+002, 7.9406425E-003, 9.8614645E-001, 3.3678903E-004, 1.5000000E+001, 3.5257224E+002, 2.4286893E+002
 2.5900000E+002, 7.9391757E-003, 9.8580432E-001, 3.4213433E-004, 1.5000000E+001, 3.5287891E+002, 2.4365175E+002
 2.6000000E+002, 7.9376865E-003, 9.8545682E-001, 3.4749115E-004, 1.5000000E+001, 3.5318365E+002, 2.4443124E+002
 2.6100000E+002, 7.9361740E-003, 9.8510396E-001, 3.5285886E-004, 1.5000000E+001, 3.5348645E+002, 2.4520744E+002
 2.6200000E+002, 7.9346392E-003, 9.8474574E-001, 3.5823527E-004, 1.5000000E+001, 3.5378717E+002, 2.4598032E+002
 2.6300000E+002, 7.9330811E-003, 9.8438209E-001, 3.6362070E-004, 1.5000000E+001, 3.5408548E+002, 2.4674986E+002
 2.6400000E+002, 7.9315007E-003, 9.8401308E-001, 3.6900799E-004, 1.5000000E+001, 3.5438184E+002, 2.4751608E+002
 2.6500000E+002, 7.9298969E-003, 9.8363870E-001, 3.7439974E-004, 1.5000000E+001, 3.5467612E+002, 2.4827895E+002
 2.6600000E+002, 7.9282708E-003, 9.8325890E-001, 3.7979495E-004, 1.5000000E+001, 3.5496909E+002, 2.4903847E+002
 2.6700000E+002, 7.9266215E-003, 9.8287368E-001, 3.8520058E-004, 1.5000000E+001, 3.5525983E+002, 2.4979462E+002
 2.6800000E+002, 7.9249498E-003, 9.8248309E-001, 3.9060347E-004, 1.5000000E+001, 3.5554861E+002, 2.5054741E+002
 2.6900000E+002, 7.9232547E-003, 9.8208708E-001, 3.9600648E-004, 1.5000000E+001, 3.5583612E+002, 2.5129683E+002
 2.7000000E+002, 7.9215374E-003, 9.8168564E-001, 4.0141729E-004, 1.5000000E+001, 3.5612115E+002, 2.5204286E+002
 2.7100000E+002, 7.9197967E-003, 9.8127884E-001, 4.0682219E-004, 1.5000000E+001, 3.5640469E+002, 2.5278549E+002
 2.7200000E+002, 7.9180337E-003, 9.8086661E-001, 4.1222616E-004, 1.5000000E+001, 3.5668704E+002, 2.5352473E+002
 2.7300000E+002, 7.9162475E-003, 9.8044896E-001, 4.1763214E-004, 1.5000000E+001, 3.5696768E+002, 2.5426056E+002
 2.7400000E+002, 7.9144379E-003, 9.8002595E-001, 4.2303911E-004, 1.5000000E+001, 3.5724594E+002, 2.5499295E+002
 2.7500000E+002, 7.9126069E-003, 9.7959751E-001, 4.2843528E-004, 1.5000000E+001, 3.5752310E+002, 2.5572192E+002
 2.7600000E+002, 7.9107527E-003, 9.7916371E-001, 4.3383206E-004, 1.5000000E+001, 3.5779938E+002, 2.5644745E+002
 2.7700000E+002, 7.9088751E-003, 9.7872442E-001, 4.3923230E-004, 1.5000000E+001, 3.5807315E+002, 2.5716956E+002
 2.7800000E+002, 7.9069752E-003, 9.7827983E-001, 4.4462047E-004, 1.5000000E+001, 3.5834595E+002, 2.5788818E+002
 2.7900000E+002, 7.9050530E-003, 9.7782981E-001, 4.5000590E-004, 1.5000000E+001, 3.5861746E+002, 2.5860336E+002
 2.8000000E+002, 7.9031084E-003, 9.7737443E-001, 4.5539072E-004, 1.5000000E+001, 3.5888721E+002, 2.5931506E+002
 2.8100000E+002, 7.9011405E-003, 9.7691369E-001, 4.6076422E-004, 1.5000000E+001, 3.5915573E+002, 2.6002328E+002
 2.8200000E+002, 7.8991512E-003, 9.7644752E-001, 4.6613271E-004, 1.5000000E+001, 3.5942261E+002, 2.6072803E+002
 2.8300000E+002, 7.8971386E-003, 9.7597605E-001, 4.7149343E-004, 1.5000000E+001, 3.5968878E+002, 2.6142926E+002
 2.8400000E+002, 7.8951037E-003, 9.7549921E-001, 4.7685471E-004, 1.5000000E+001, 3.5995349E+002, 2.6212698E+002
 2.8500000E+002, 7.8930464E-003, 9.7501695E-001, 4.8220524E-004, 1.5000000E+001, 3.6021671E+002, 2.6282117E+002
 2.8600000E+002, 7.8909667E-003, 9.7452945E-001, 4.8754743E-004, 1.5000000E+001, 3.6047913E+002, 2.6351187E+002
 2.8700000E+002, 7.8888647E-003, 9.7403657E-001, 4.9288751E-004, 1.5000000E+001, 3.6073962E+002, 2.6419901E+002
 2.8800000E+002, 7.8867413E-003, 9.7353834E-001, 4.9821287E-004, 1.5000000E+001, 3.6100027E+002, 2.6488260E+002
 2.8900000E+002, 7.8845946E-003, 9.7303480E-001, 5.0354074E-004, 1.5000000E+001, 3.6125839E+002, 2.6556262E+002
 2.9000000E+002, 7.8824265E-003, 9.7252595E-001, 5.0884939E-004, 1.5000000E+001, 3.6151593E+002, 2.6623907E+002
 2.9100000E+002, 7.8802360E-003, 9.7201180E-001, 5.1415170E-004, 1.5000000E+001, 3.6177316E+002, 2.6691196E+002
 2.9200000E+002, 7.8780232E-003, 9.7149235E-001, 5.1945332E-004, 1.5000000E+001, 3.6202808E+002, 2.6758124E+002
 2.9300000E+002, 7.8757890E-003, 9.7096759E-001, 5.2473845E-004, 1.5000000E+001, 3.6228256E+002, 2.6824692E+002
 2.9400000E+002, 7.8735324E-003, 9.7043759E-001, 5.3001638E-004, 1.5000000E+001, 3.6253625E+002, 2.6890900E+002
 2.9500000E+002, 7.8712534E-003, 9.6990228E-001, 5.3529069E-004, 1.5000000E+001, 3.6278848E+002, 2.6956744E+002
 2.9600000E+002, 7.8689530E-003, 9.6936172E-001, 5.4054882E-004, 1.5000000E+001, 3.6303998E+002, 2.7022226E+002
 2.9700000E+002, 7.8666313E-003, 9.6881592E-001, 5.4580055E-004, 1.5000000E+001, 3.6329089E+002, 2.7087344E+002
 2.9800000E+002, 7.8642871E-003, 9.6826488E-001, 5.5104896E-004, 1.5000000E+001, 3.6354037E+002, 2.7152097E+002
 2.9900000E+002, 7.8619225E-003, 9.6770859E-001, 5.5628165E-004, 1.5000000E+001, 3.6378909E+002, 2.7216483E+002
 3.0000000E+002, 7.8595346E-003, 9.6714711E-001, 5.6150550E-004, 1.5000000E+001, 3.6403735E+002, 2.7280499E+002
 3.0100000E+002, 7.8571262E-003, 9.6658039E-001, 5.6672795E-004, 1.5000000E+001, 3.6428427E+002, 2.7344150E+002
 3.0200000E+002, 7.8546964E-003, 9.6600842E-001, 5.7193276E-004, 1.5000000E+001, 3.6453101E+002, 2.7407428E+002
 3.0300000E+002, 7.8522442E-003, 9.6543133E-001, 5.7713687E-004, 1.5000000E+001, 3.6477573E+002, 2.7470334E+002
 3.0400000E+002, 7.8497715E-003, 9.6484900E-001, 5.8232283E-004, 1.5000000E+001, 3.6502075E+002, 2.7532870E+002
 3.0500000E+002, 7.8472765E-003, 9.6426147E-001, 5.8750116E-004, 1.5000000E+001, 3.6526501E+002, 2.7595032E+002
 3.0600000E+002, 7.8447610E-003, 9.6366882E-001, 5.9267745E-004, 1.5000000E+001, 3.6550726E+002, 2.7656821E+002
 3.0700000E+002, 7.8422241E-003, 9.6307099E-001, 5.9783377E-004, 1.5000000E+001, 3.6575064E+002, 2.7718231E+002
 3.0800000E+002, 7.8396657E-003, 9.6246797E-001, 6.0299289E-004, 1.5000000E+001, 3.6599167E+002, 2.7779269E+002
 3.0900000E+002, 7.8370860E-003, 9.6185982E-001, 6.0813286E-004, 1.5000000E+001, 3.6623224E+002, 2.7839926E+002
 3.1000000E+002, 7.8344857E-003, 9.6124661E-001, 6.1326224E-004, 1.5000000E+001, 3.6647336E+002, 2.7900204E+002
 3.1100000E+002, 7.8318641E-003, 9.6062821E-001, 6.1839365E-004, 1.5000000E+001, 3.6671228E+002, 2.7960104E+002
 3.1200000E+002, 7.8292210E-003, 9.6000469E-001, 6.2350725E-004, 1.5000000E+001, 3.6695154E+002, 2.8019620E+002
 3.1300000E+002, 7.8265574E-003, 9.5937604E-001, 6.2861742E-004, 1.5000000E+001, 3.6718948E+002, 2.8078757E+002
 3.1400000E+002, 7.8238724E-003, 9.5874238E-001, 6.3371134E-004, 1.5000000E+001, 3.6742694E+002, 2.8137509E+002
 3.1500000E+002, 7.8211669E-003, 9.5810354E-001, 6.3879561E-004, 1.5000000E+001, 3.6766476E+002, 2.8195877E+002
 3.1600000E+002, 7.8184409E-003, 9.5745969E-001, 6.4388005E-004, 1.5000000E+001, 3.6790009E+002, 2.8253857E+002
 3.1700000E+002, 7.8156935E-003, 9.5681071E-001, 6.4894365E-004, 1.5000000E+001, 3.6813635E+002, 2.8311453E+002
 3.1800000E+002, 7.8129256E-003, 9.5615673E-001, 6.5400824E-004, 1.5000000E+001, 3.6837112E+002, 2.8368661E+002
 3.1900000E+002, 7.8101372E-003, 9.5549768E-001, 6.5905508E-004, 1.5000000E+001, 3.6860526E+002, 2.8425479E+002
 3.2000000E+002, 7.8073279E-003, 9.5483357E-001, 6.6409097E-004, 1.5000000E+001, 3.6883966E+002, 2.8481909E+002
 3.2100000E+002, 7.8044981E-003, 9.5416445E-001, 6.6912727E-004, 1.5000000E+001, 3.6907272E+002, 2.8537946E+002
 3.2200000E+002, 7.8016478E-003, 9.5349032E-001, 6.7414378E-004, 1.5000000E+001, 3.6930582E+002, 2.8593591E+002
 3.2300000E+002, 7.7987770E-003, 9.5281118E-001, 6.7915738E-004, 1.5000000E+001, 3.6953790E+002, 2.8648843E+002
 3.2400000E+002, 7.7958857E-003, 9.5212698E-001, 6.8415701E-004, 1.5000000E+001, 3.6976929E+002, 2.8703702E+002
 3.2500000E+002, 7.7929744E-003, 9.5143783E-001, 6.8914390E-004, 1.5000000E+001, 3.7000073E+002, 2.8758167E+002
 3.2600000E+002, 7.7900426E-003, 9.5074373E-001, 6.9412921E-004, 1.5000000E+001, 3.7023123E+002, 2.8812231E+002
 3.2700000E+002, 7.7870903E-003, 9.5004463E-001, 6.9909578E-004, 1.5000000E+001, 3.7046164E+002, 2.8865903E+002
 3.2800000E+002, 7.7841175E-003, 9.4934058E-001, 7.0405763E-004, 1.5000000E+001, 3.7069000E+002, 2.8919174E+002
 3.2900000E+002, 7.7811251E-003, 9.4863158E-001, 7.0900220E-004, 1.5000000E+001, 3.7092044E+002, 2.8972046E+002
 3.3000000E+002, 7.7781123E-003, 9.4791764E-001, 7.1394321E-004, 1.5000000E+001, 3.7114758E+002, 2.9024521E+002
 3.3100000E+002, 7.7750795E-003, 9.4719875E-001, 7.1886403E-004, 1.5000000E+001, 3.7137604E+002, 2.9076593E+002
 3.3200000E+002, 7.7720266E-003, 9.4647497E-001, 7.2377478E-004, 1.5000000E+001, 3.7160397E+002, 2.9128262E+002
 3.3300000E+002, 7.7689537E-003, 9.4574630E-001, 7.2868046E-004, 1.5000000E+001, 3.7182965E+002, 2.9179529E+002
 3.3400000E+002, 7.7658612E-003, 9.4501275E-001, 7.3356368E-004, 1.5000000E+001, 3.7205737E+002, 2.9230392E+002
 3.3500000E+002, 7.7627487E-003, 9.4427431E-001, 7.3844386E-004, 1.5000000E+001, 3.7228229E+002, 2.9280853E+002
 3.3600000E+002, 7.7596162E-003, 9.4353098E-001, 7.4330281E-004, 1.5000000E+001, 3.7250897E+002, 2.9330908E+002
 3.3700000E+002, 7.7564642E-003, 9.4278282E-001, 7.4815424E-004, 1.5000000E+001, 3.7273264E+002, 2.9380557E+002
 3.3800000E+002, 7.7532926E-003, 9.4202983E-001, 7.5298687E-004, 1.5000000E+001, 3.7295700E+002, 2.9429800E+002
 3.3900000E+002, 7.7501009E-003, 9.4127202E-001, 7.5780408E-004, 1.5000000E+001, 3.7318213E+002, 2.9478635E+002
 3.4000000E+002, 7.7468902E-003, 9.4050944E-001, 7.6261378E-004, 1.5000000E+001, 3.7340445E+002, 2.9527063E+002
 3.4100000E+002, 7.7436599E-003, 9.3974203E-001, 7.6740165E-004, 1.5000000E+001, 3.7362894E+002, 2.9575082E+002
 3.4200000E+002, 7.7404100E-003, 9.3896985E-001, 7.7217928E-004, 1.5000000E+001, 3.7385016E+002, 2.9622693E+002
 3.4300000E+002, 7.7371411E-003, 9.3819290E-001, 7.7693368E-004, 1.5000000E+001, 3.7407275E+002, 2.9669894E+002
 3.4400000E+002, 7.7338526E-003, 9.3741125E-001, 7.8167807E-004, 1.5000000E+001, 3.7429401E+002, 2.9716684E+002
 3.4500000E+002, 7.7305450E-003, 9.3662483E-001, 7.8639883E-004, 1.5000000E+001, 3.7451480E+002, 2.9763065E+002
 3.4600000E+002, 7.7272183E-003, 9.3583375E-001, 7.9110073E-004, 1.5000000E+001, 3.7473651E+002, 2.9809033E+002
 3.4700000E+002, 7.7238730E-003, 9.3503797E-001, 7.9578982E-004, 1.5000000E+001, 3.7495551E+002, 2.9854593E+002
 3.4800000E+002, 7.7205081E-003, 9.3423748E-001, 8.0045441E-004, 1.5000000E+001, 3.7517572E+002, 2.9899741E+002
 3.4900000E+002, 7.7171247E-003, 9.3343240E-001, 8.0510409E-004, 1.5000000E+001, 3.7539420E+002, 2.9944476E+002
 3.5000000E+002, 7.7137225E-003, 9.3262267E-001, 8.0972584E-004, 1.5000000E+001, 3.7561365E+002, 2.9988800E+002
 3.5100000E+002, 7.7103018E-003, 9.3180835E-001, 8.1433333E-004, 1.5000000E+001, 3.7583136E+002, 3.0032712E+002
 3.5200000E+002, 7.7068624E-003, 9.3098944E-001, 8.1891177E-004, 1.5000000E+001, 3.7604971E+002, 3.0076212E+002
 3.5300000E+002, 7.7034044E-003, 9.3016595E-001, 8.2347397E-004, 1.5000000E+001, 3.7626672E+002, 3.0119299E+002
 3.5400000E+002, 7.6999282E-003, 9.2933792E-001, 8.2800619E-004, 1.5000000E+001, 3.7648294E+002, 3.0161975E+002
 3.5500000E+002, 7.6964335E-003, 9.2850542E-001, 8.3251245E-004, 1.5000000E+001, 3.7669952E+002, 3.0204239E+002
 3.5600000E+002, 7.6929210E-003, 9.2766845E-001, 8.3700096E-004, 1.5000000E+001, 3.7691507E+002, 3.0246091E+002
 3.5700000E+002, 7.6893903E-003, 9.2682695E-001, 8.4145693E-004, 1.5000000E+001, 3.7713101E+002, 3.0287534E+002
 3.5800000E+002, 7.6858415E-003, 9.2598110E-001, 8.4589154E-004, 1.5000000E+001, 3.7734543E+002, 3.0328564E+002
 3.5900000E+002, 7.6822750E-003, 9.2513078E-001, 8.5029198E-004, 1.5000000E+001, 3.7756061E+002, 3.0369186E+002
 3.6000000E+002, 7.6786904E-003, 9.2427611E-001, 8.5466926E-004, 1.5000000E+001, 3.7777396E+002, 3.0409396E+002
 3.6100000E+002, 7.6750889E-003, 9.2341709E-001, 8.5900974E-004, 1.5000000E+001, 3.7798770E+002, 3.0449197E+002
 3.6200000E+002, 7.6714694E-003, 9.2255378E-001, 8.6332631E-004, 1.5000000E+001, 3.7819913E+002, 3.0488589E+002
 3.6300000E+002, 7.6678330E-003, 9.2168617E-001, 8.6760643E-004, 1.5000000E+001, 3.7841318E+002, 3.0527576E+002
 3.6400000E+002, 7.6641790E-003, 9.2081434E-001, 8.7185687E-004, 1.5000000E+001, 3.7862338E+002, 3.0566153E+002
 3.6500000E+002, 7.6605082E-003, 9.1993827E-001, 8.7607093E-004, 1.5000000E+001, 3.7883673E+002, 3.0604324E+002
 3.6600000E+002, 7.6568206E-003, 9.1905802E-001, 8.8025315E-004, 1.5000000E+001, 3.7904562E+002, 3.0642090E+002
 3.6700000E+002, 7.6531158E-003, 9.1817361E-001, 8.8439952E-004, 1.5000000E+001, 3.7925784E+002, 3.0679453E+002
 3.6800000E+002, 7.6493947E-003, 9.1728508E-001, 8.8850816E-004, 1.5000000E+001, 3.7946616E+002, 3.0716412E+002
 3.6900000E+002, 7.6456573E-003, 9.1639251E-001, 8.9258084E-004, 1.5000000E+001, 3.7967514E+002, 3.0752969E+002
 3.7000000E+002, 7.6419036E-003, 9.1549587E-001, 8.9661329E-004, 1.5000000E+001, 3.7988535E+002, 3.0789127E+002
 3.7100000E+002, 7.6381336E-003, 9.1459531E-001, 9.0060919E-004, 1.5000000E+001, 3.8009229E+002, 3.0824887E+002
 3.7200000E+002, 7.6343473E-003, 9.1369075E-001, 9.0456480E-004, 1.5000000E+001, 3.8030197E+002, 3.0860248E+002
 3.7300000E+002, 7.6305456E-003, 9.1278225E-001, 9.0847950E-004, 1.5000000E+001, 3.8050729E+002, 3.0895212E+002
 3.7400000E+002, 7.6267282E-003, 9.1186988E-001, 9.1235165E-004, 1.5000000E+001, 3.8071613E+002, 3.0929779E+002
 3.7500000E+002, 7.6228958E-003, 9.1095370E-001, 9.1618055E-004, 1.5000000E+001, 3.8092062E+002, 3.0963959E+002
 3.7600000E+002, 7.6190475E-003, 9.1003376E-001, 9.1996649E-004, 1.5000000E+001, 3.8112827E+002, 3.0997745E+002
 3.7700000E+002, 7.6151844E-003, 9.0911001E-001, 9.2370569E-004, 1.5000000E+001, 3.8133179E+002, 3.1031143E+002
 3.7800000E+002, 7.6113064E-003, 9.0818262E-001, 9.2740112E-004, 1.5000000E+001, 3.8153714E+002, 3.1064154E+002
 3.7900000E+002, 7.6074139E-003, 9.0725160E-001, 9.3105121E-004, 1.5000000E+001, 3.8174063E+002, 3.1096780E+002
 3.8000000E+002, 7.6035066E-003, 9.0631694E-001, 9.3464972E-004, 1.5000000E+001, 3.8194479E+002, 3.1129025E+002
 3.8100000E+002, 7.5995852E-003, 9.0537876E-001, 9.3820557E-004, 1.5000000E+001, 3.8214728E+002, 3.1160889E+002
 3.8200000E+002, 7.5956499E-003, 9.0443701E-001, 9.4170513E-004, 1.5000000E+001, 3.8235046E+002, 3.1192377E+002
 3.8300000E+002, 7.5917006E-003, 9.0349185E-001, 9.4516150E-004, 1.5000000E+001, 3.8255200E+002, 3.1223489E+002
 3.8400000E+002, 7.5877374E-003, 9.0254331E-001, 9.4856077E-004, 1.5000000E+001, 3.8275415E+002, 3.1254227E+002
 3.8500000E+002, 7.5837611E-003, 9.0159136E-001, 9.5191505E-004, 1.5000000E+001, 3.8295435E+002, 3.1284595E+002
 3.8600000E+002, 7.5797713E-003, 9.0063620E-001, 9.5520983E-004, 1.5000000E+001, 3.8315564E+002, 3.1314594E+002
 3.8700000E+002, 7.5757685E-003, 8.9967769E-001, 9.5845893E-004, 1.5000000E+001, 3.8335480E+002, 3.1344232E+002
 3.8800000E+002, 7.5717531E-003, 8.9871609E-001, 9.6164655E-004, 1.5000000E+001, 3.8355481E+002, 3.1373505E+002
 3.8900000E+002, 7.5677251E-003, 8.9775127E-001, 9.6478598E-004, 1.5000000E+001, 3.8375299E+002, 3.1402420E+002
 3.9000000E+002, 7.5636846E-003, 8.9678341E-001, 9.6786459E-004, 1.5000000E+001, 3.8367068E+002, 3.1431281E+002
 3.9100000E+002, 7.5595551E-003, 8.9579260E-001, 9.9079520E-004, 1.5000000E+001, 3.8285071E+002, 3.1459637E+002
 3.9200000E+002, 7.5554084E-003, 8.9479804E-001, 9.9455775E-004, 1.5000000E+001, 3.8297720E+002, 3.1487616E+002
 3.9300000E+002, 7.5512542E-003, 8.9380157E-001, 9.9647744E-004, 1.5000000E+001, 3.8303848E+002, 3.1515247E+002
